f,g
23.06822,113.3826271
23.06822,113.3826271
23.06822,113.3826271
23.0682199,113.3826271
23.0682199,113.3826271
23.0682199,113.3826271
23.0682199,113.3826272
23.0682199,113.3826272
23.0682199,113.3826272
23.0682199,113.3826272
23.0682199,113.3826272
23.0682198,113.3826272
23.0682198,113.3826272
23.0682198,113.3826271
23.0682198,113.3826271
23.0682198,113.3826271
23.0682198,113.3826271
23.0682198,113.3826271
23.0682198,113.3826271
23.0682198,113.3826271
23.0682198,113.3826271
23.0682198,113.3826271
23.0682198,113.3826271
23.0682198,113.3826271
23.0682199,113.3826271
23.0682199,113.3826271
23.0682199,113.3826271
23.0682199,113.3826271
23.0682199,113.3826271
23.0682199,113.3826271
23.0682199,113.3826271
23.0682199,113.3826271
23.0682199,113.3826271
23.0682199,113.382627
23.0682199,113.382627
23.0682199,113.382627
23.0682199,113.382627
23.0682199,113.382627
23.0682199,113.382627
23.0682199,113.382627
23.0682199,113.382627
23.0682199,113.3826269
23.0682199,113.3826269
23.0682199,113.3826269
23.0682199,113.3826269
23.06822,113.3826269
23.06822,113.3826269
23.06822,113.3826269
23.06822,113.3826269
23.06822,113.3826269
23.06822,113.3826269
23.06822,113.3826268
23.06822,113.3826268
23.06822,113.3826268
23.06822,113.3826268
23.06822,113.3826268
23.06822,113.3826268
23.06822,113.3826267
23.06822,113.3826267
23.06822,113.3826267
23.06822,113.3826267
23.06822,113.3826267
23.06822,113.3826267
23.06822,113.3826267
23.06822,113.3826268
23.06822,113.3826268
23.06822,113.3826268
23.06822,113.3826269
23.06822,113.3826269
23.06822,113.3826268
23.06822,113.3826268
23.06822,113.3826268
23.06822,113.3826268
23.06822,113.3826268
23.06822,113.3826268
23.06822,113.3826268
23.06822,113.3826268
23.06822,113.3826268
23.06822,113.3826268
23.06822,113.3826267
23.06822,113.3826267
23.0682199,113.3826267
23.06822,113.3826267
23.06822,113.3826268
23.06822,113.3826268
23.06822,113.3826268
23.06822,113.3826269
23.0682201,113.3826268
23.0682201,113.3826268
23.0682201,113.3826267
23.0682202,113.3826267
23.0682202,113.3826266
23.0682202,113.3826265
23.0682202,113.3826265
23.0682203,113.3826264
23.0682203,113.3826263
23.0682203,113.3826263
23.0682203,113.3826262
23.0682203,113.3826262
23.0682203,113.3826262
23.0682203,113.3826261
23.0682204,113.3826261
23.0682204,113.382626
23.0682203,113.3826261
23.0682203,113.3826261
23.0682202,113.3826261
23.0682202,113.3826261
23.0682201,113.3826261
23.0682201,113.382626
23.0682201,113.3826259
23.0682201,113.3826259
23.0682201,113.3826258
23.0682201,113.3826258
23.0682201,113.3826257
23.0682201,113.3826256
23.0682201,113.3826256
23.0682201,113.3826255
23.0682201,113.3826254
23.0682201,113.3826254
23.06822,113.3826253
23.06822,113.3826252
23.06822,113.3826251
23.06822,113.3826251
23.06822,113.3826251
23.06822,113.3826251
23.06822,113.3826252
23.06822,113.3826252
23.06822,113.3826253
23.0682199,113.3826253
23.0682199,113.3826253
23.0682199,113.3826253
23.0682199,113.3826253
23.0682199,113.3826253
23.0682199,113.3826253
23.0682199,113.3826253
23.0682198,113.3826253
23.0682198,113.3826254
23.0682198,113.3826254
23.0682198,113.3826254
23.0682198,113.3826254
23.0682198,113.3826254
23.0682198,113.3826254
23.0682198,113.3826255
23.0682198,113.3826256
23.0682198,113.3826258
23.0682199,113.3826259
23.0682199,113.382626
23.06822,113.3826261
23.0682199,113.3826261
23.0682199,113.3826262
23.0682199,113.3826262
23.0682199,113.3826262
23.0682199,113.3826262
23.0682199,113.3826263
23.0682199,113.3826263
23.0682199,113.3826263
23.0682199,113.3826264
23.0682199,113.3826264
23.0682199,113.3826264
23.0682198,113.3826264
23.0682198,113.3826265
23.0682198,113.3826265
23.0682198,113.3826265
23.0682199,113.3826264
23.0682199,113.3826264
23.06822,113.3826264
23.06822,113.3826263
23.06822,113.3826263
23.06822,113.3826263
23.06822,113.3826263
23.06822,113.3826263
23.06822,113.3826263
23.06822,113.3826264
23.06822,113.3826264
23.06822,113.3826264
23.06822,113.3826264
23.06822,113.3826264
23.06822,113.3826264
23.06822,113.3826264
23.06822,113.3826265
23.06822,113.3826265
23.06822,113.3826265
23.06822,113.3826265
23.06822,113.3826264
23.06822,113.3826264
23.06822,113.3826264
23.0682201,113.3826263
23.0682201,113.3826263
23.0682201,113.3826263
23.0682201,113.3826263
23.0682201,113.3826263
23.0682201,113.3826263
23.0682201,113.3826263
23.0682201,113.3826263
23.0682201,113.3826264
23.0682201,113.3826264
23.06822,113.3826264
23.06822,113.3826264
23.06822,113.3826264
23.06822,113.3826264
23.06822,113.3826263
23.0682201,113.3826263
23.0682201,113.3826262
23.0682202,113.3826261
23.0682202,113.3826261
23.0682202,113.382626
23.0682203,113.3826259
23.0682203,113.3826259
23.0682202,113.3826258
23.0682202,113.3826258
23.0682202,113.3826258
23.0682202,113.3826258
23.0682202,113.3826257
23.0682202,113.3826257
23.0682201,113.3826257
23.0682201,113.3826256
23.0682201,113.3826256
23.06822,113.3826256
23.06822,113.3826255
23.06822,113.3826255
23.06822,113.3826255
23.06822,113.3826255
23.06822,113.3826255
23.0682201,113.3826255
23.0682203,113.3826256
23.0682204,113.3826256
23.0682205,113.3826257
23.0682206,113.3826256
23.0682207,113.3826256
23.0682207,113.3826255
23.0682208,113.3826255
23.0682209,113.3826254
23.0682209,113.3826254
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826252
23.068221,113.3826252
23.068221,113.3826252
23.068221,113.3826252
23.068221,113.3826252
23.068221,113.3826252
23.068221,113.3826252
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826254
23.068221,113.3826254
23.068221,113.3826254
23.068221,113.3826254
23.068221,113.3826254
23.068221,113.3826254
23.068221,113.3826254
23.068221,113.3826254
23.068221,113.3826255
23.068221,113.3826255
23.068221,113.3826255
23.068221,113.3826255
23.068221,113.3826255
23.068221,113.3826254
23.068221,113.3826254
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.068221,113.3826253
23.0682209,113.3826253
23.0682209,113.3826253
23.068221,113.3826253
23.068221,113.3826252
23.068221,113.3826252
23.068221,113.3826252
23.068221,113.3826251
23.068221,113.3826251
23.068221,113.3826251
23.068221,113.3826251
23.068221,113.3826251
23.068221,113.3826251
23.068221,113.3826251
23.068221,113.3826251
23.068221,113.3826251
23.068221,113.3826251
23.068221,113.3826251
23.068221,113.3826251
23.068221,113.3826251
23.068221,113.3826251
23.068221,113.3826251
23.068221,113.3826251
23.068221,113.3826251
23.068221,113.3826251
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.3826249
23.068221,113.3826249
23.068221,113.3826249
23.068221,113.3826249
23.068221,113.3826249
23.068221,113.3826249
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.3826249
23.068221,113.3826249
23.068221,113.3826249
23.068221,113.3826249
23.068221,113.3826249
23.068221,113.3826249
23.068221,113.3826249
23.068221,113.3826249
23.068221,113.3826249
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.068221,113.382625
23.0682211,113.382625
23.0682211,113.382625
23.0682212,113.382625
23.0682213,113.382625
23.0682214,113.382625
23.0682215,113.382625
23.0682216,113.3826249
23.0682217,113.3826249
23.0682218,113.3826248
23.0682218,113.3826248
23.0682219,113.3826247
23.0682218,113.3826247
23.0682218,113.3826246
23.0682218,113.3826246
23.0682218,113.3826245
23.0682217,113.3826245
23.0682217,113.3826244
23.0682217,113.3826244
23.0682217,113.3826244
23.0682216,113.3826244
23.0682216,113.3826243
23.0682216,113.3826243
23.0682217,113.3826242
23.0682217,113.3826241
23.0682218,113.382624
23.0682219,113.3826238
23.068222,113.3826237
23.0682221,113.3826236
23.0682221,113.3826236
23.0682222,113.3826236
23.0682223,113.3826236
23.0682224,113.3826237
23.0682224,113.3826237
23.0682225,113.3826238
23.0682225,113.3826238
23.0682226,113.3826239
23.0682226,113.3826239
23.0682227,113.382624
23.0682227,113.382624
23.0682228,113.382624
23.0682228,113.3826241
23.0682228,113.3826241
23.0682229,113.3826241
23.0682229,113.3826241
23.068223,113.3826241
23.0682231,113.3826241
23.0682233,113.3826241
23.0682234,113.3826241
23.0682235,113.3826239
23.0682237,113.3826238
23.0682239,113.3826237
23.0682241,113.3826235
23.0682244,113.3826234
23.0682246,113.3826233
23.0682249,113.3826231
23.0682251,113.382623
23.0682253,113.3826229
23.0682255,113.3826228
23.0682257,113.3826228
23.0682258,113.3826227
23.0682258,113.3826226
23.0682258,113.3826226
23.0682259,113.3826225
23.068226,113.3826226
23.0682261,113.3826226
23.0682263,113.3826226
23.0682264,113.3826227
23.0682265,113.3826227
23.0682266,113.3826226
23.0682267,113.3826225
23.0682268,113.3826225
23.0682269,113.3826224
23.068227,113.3826224
23.0682272,113.3826223
23.0682273,113.3826222
23.0682275,113.3826221
23.0682277,113.382622
23.0682278,113.3826219
23.068228,113.3826218
23.0682282,113.3826218
23.0682283,113.3826217
23.0682285,113.3826216
23.0682286,113.3826216
23.0682286,113.3826216
23.0682287,113.3826216
23.0682287,113.3826217
23.0682287,113.3826217
23.0682286,113.3826217
23.0682286,113.3826216
23.0682286,113.3826216
23.0682285,113.3826215
23.0682285,113.3826214
23.0682284,113.3826214
23.0682284,113.3826213
23.0682283,113.3826212
23.0682283,113.3826211
23.0682283,113.382621
23.0682283,113.382621
23.0682283,113.3826209
23.0682283,113.3826208
23.0682283,113.3826208
23.0682283,113.3826207
23.0682283,113.3826207
23.0682283,113.3826207
23.0682283,113.3826207
23.0682283,113.3826207
23.0682283,113.3826207
23.0682284,113.3826206
23.0682285,113.3826206
23.0682286,113.3826205
23.0682287,113.3826204
23.0682289,113.3826203
23.068229,113.3826202
23.0682291,113.3826201
23.0682293,113.3826201
23.0682294,113.38262
23.0682295,113.38262
23.0682295,113.3826199
23.0682296,113.3826199
23.0682296,113.3826199
23.0682297,113.3826199
23.0682297,113.3826199
23.0682297,113.3826199
23.0682298,113.3826199
23.0682298,113.38262
23.0682298,113.38262
23.0682299,113.38262
23.0682299,113.38262
23.06823,113.3826199
23.0682301,113.3826198
23.0682302,113.3826198
23.0682303,113.3826197
23.0682304,113.3826197
23.0682305,113.3826196
23.0682306,113.3826195
23.0682307,113.3826195
23.0682308,113.3826194
23.0682308,113.3826193
23.0682309,113.3826193
23.068231,113.3826193
23.068231,113.3826193
23.068231,113.3826192
23.068231,113.3826193
23.068231,113.3826193
23.0682309,113.3826194
23.0682309,113.3826194
23.0682309,113.3826195
23.0682308,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682308,113.3826195
23.0682308,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826196
23.0682306,113.3826196
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826196
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682306,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826194
23.0682307,113.3826194
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682306,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826194
23.0682307,113.3826194
23.0682307,113.3826194
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682307,113.3826195
23.0682308,113.3826195
23.0682308,113.3826195
23.0682308,113.3826195
23.0682308,113.3826195
23.0682308,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826195
23.0682309,113.3826194
23.0682308,113.3826194
23.0682308,113.3826194
23.0682308,113.3826193
23.0682308,113.3826193
23.0682308,113.3826192
23.0682308,113.3826192
23.0682308,113.3826192
23.0682308,113.3826191
23.0682308,113.3826191
23.0682309,113.382619
23.068231,113.382619
23.0682311,113.3826189
23.0682312,113.3826187
23.0682313,113.3826186
23.0682314,113.3826185
23.0682315,113.3826184
23.0682315,113.3826183
23.0682316,113.3826183
23.0682316,113.3826183
23.0682316,113.3826183
23.0682316,113.3826183
23.0682317,113.3826183
23.0682317,113.3826183
23.0682317,113.3826183
23.0682317,113.3826183
23.0682317,113.3826183
23.0682317,113.3826182
23.0682317,113.3826182
23.0682317,113.3826182
23.0682317,113.3826182
23.0682317,113.3826182
23.0682317,113.3826181
23.0682318,113.3826181
23.0682318,113.3826181
23.0682318,113.3826181
23.0682318,113.3826181
23.0682319,113.382618
23.0682319,113.3826179
23.068232,113.3826178
23.0682321,113.3826176
23.0682322,113.3826175
23.0682323,113.3826174
23.0682323,113.3826172
23.0682324,113.3826171
23.0682324,113.382617
23.0682324,113.382617
23.0682324,113.382617
23.0682324,113.382617
23.0682324,113.382617
23.0682325,113.382617
23.0682325,113.382617
23.0682325,113.382617
23.0682325,113.382617
23.0682325,113.382617
23.0682325,113.3826171
23.0682325,113.3826171
23.0682325,113.3826171
23.0682325,113.3826172
23.0682325,113.3826171
23.0682325,113.3826171
23.0682325,113.382617
23.0682325,113.382617
23.0682325,113.382617
23.0682326,113.3826169
23.0682327,113.3826169
23.0682328,113.3826168
23.0682329,113.3826167
23.068233,113.3826167
23.0682331,113.3826166
23.0682333,113.3826165
23.0682334,113.3826163
23.0682336,113.3826162
23.0682337,113.3826161
23.0682338,113.3826161
23.0682339,113.382616
23.068234,113.382616
23.0682341,113.382616
23.0682342,113.3826159
23.0682342,113.3826159
23.0682343,113.3826158
23.0682343,113.3826158
23.0682343,113.3826157
23.0682344,113.3826157
23.0682344,113.3826157
23.0682344,113.3826157
23.0682344,113.3826157
23.0682344,113.3826157
23.0682344,113.3826157
23.0682345,113.3826157
23.0682345,113.3826157
23.0682345,113.3826157
23.0682345,113.3826156
23.0682346,113.3826156
23.0682346,113.3826156
23.0682347,113.3826156
23.0682347,113.3826156
23.0682348,113.3826156
23.0682349,113.3826155
23.0682349,113.3826155
23.068235,113.3826154
23.0682351,113.3826153
23.0682351,113.3826152
23.0682352,113.3826152
23.0682353,113.3826151
23.0682354,113.3826151
23.0682355,113.382615
23.0682355,113.3826149
23.0682356,113.3826149
23.0682357,113.3826148
23.0682357,113.3826148
23.0682358,113.3826148
23.0682358,113.3826147
23.0682358,113.3826147
23.0682358,113.3826147
23.0682358,113.3826147
23.0682358,113.3826148
23.0682357,113.3826148
23.0682357,113.3826148
23.0682357,113.3826148
23.0682358,113.3826148
23.0682358,113.3826148
23.0682358,113.3826147
23.0682358,113.3826147
23.0682359,113.3826147
23.0682359,113.3826147
23.0682359,113.3826147
23.0682359,113.3826147
23.068236,113.3826146
23.068236,113.3826146
23.068236,113.3826146
23.0682361,113.3826146
23.0682361,113.3826145
23.0682361,113.3826145
23.0682361,113.3826145
23.0682361,113.3826146
23.068236,113.3826146
23.068236,113.3826146
23.068236,113.3826146
23.068236,113.3826146
23.068236,113.3826146
23.068236,113.3826145
23.068236,113.3826145
23.0682361,113.3826145
23.0682361,113.3826145
23.0682361,113.3826145
23.0682362,113.3826145
23.0682362,113.3826144
23.0682362,113.3826144
23.0682363,113.3826144
23.0682363,113.3826143
23.0682364,113.3826143
23.0682364,113.3826142
23.0682365,113.3826142
23.0682365,113.3826142
23.0682365,113.3826141
23.0682365,113.3826141
23.0682365,113.3826141
23.0682365,113.3826141
23.0682366,113.3826141
23.0682366,113.3826141
23.0682366,113.3826141
23.0682367,113.382614
23.0682367,113.382614
23.0682367,113.382614
23.0682368,113.3826139
23.0682368,113.3826139
23.0682369,113.3826138
23.0682369,113.3826138
23.068237,113.3826137
23.0682371,113.3826137
23.0682371,113.3826136
23.0682372,113.3826135
23.0682373,113.3826135
23.0682373,113.3826135
23.0682373,113.3826135
23.0682373,113.3826135
23.0682373,113.3826135
23.0682373,113.3826135
23.0682373,113.3826134
23.0682373,113.3826134
23.0682374,113.3826134
23.0682374,113.3826133
23.0682375,113.3826133
23.0682375,113.3826133
23.0682375,113.3826132
23.0682376,113.3826132
23.0682376,113.3826132
23.0682377,113.3826131
23.0682377,113.3826131
23.0682378,113.382613
23.0682379,113.3826129
23.0682379,113.3826128
23.068238,113.3826127
23.0682381,113.3826127
23.0682382,113.3826126
23.0682383,113.3826125
23.0682384,113.3826125
23.0682384,113.3826124
23.0682385,113.3826124
23.0682386,113.3826123
23.0682387,113.3826123
23.0682387,113.3826122
23.0682388,113.3826122
23.0682389,113.3826121
23.0682389,113.3826121
23.068239,113.382612
23.0682391,113.3826119
23.0682392,113.3826119
23.0682393,113.3826118
23.0682394,113.3826117
23.0682395,113.3826117
23.0682397,113.3826116
23.0682397,113.3826115
23.0682398,113.3826115
23.0682399,113.3826115
23.0682399,113.3826115
23.06824,113.3826115
23.0682401,113.3826114
23.0682403,113.3826113
23.0682405,113.3826112
23.0682407,113.382611
23.0682409,113.3826109
23.0682411,113.3826108
23.0682413,113.3826107
23.0682414,113.3826106
23.0682416,113.3826105
23.0682417,113.3826104
23.0682419,113.3826103
23.068242,113.3826103
23.0682421,113.3826102
23.0682422,113.3826101
23.0682423,113.3826101
23.0682423,113.3826102
23.0682423,113.3826102
23.0682422,113.3826103
23.0682421,113.3826104
23.068242,113.3826105
23.068242,113.3826105
23.068242,113.3826105
23.068242,113.3826106
23.0682421,113.3826106
23.0682422,113.3826106
23.0682422,113.3826106
23.0682423,113.3826106
23.0682424,113.3826105
23.0682425,113.3826105
23.0682425,113.3826105
23.0682426,113.3826105
23.0682427,113.3826105
23.0682428,113.3826105
23.0682428,113.3826105
23.0682429,113.3826105
23.0682429,113.3826105
23.0682429,113.3826106
23.0682428,113.3826107
23.0682427,113.3826108
23.0682426,113.3826109
23.0682425,113.382611
23.0682426,113.382611
23.0682426,113.382611
23.0682426,113.382611
23.0682426,113.3826111
23.0682427,113.3826111
23.0682427,113.3826111
23.0682427,113.3826111
23.0682428,113.3826111
23.0682428,113.3826111
23.0682429,113.3826111
23.0682429,113.3826111
23.0682429,113.3826111
23.068243,113.3826111
23.068243,113.3826112
23.068243,113.3826112
23.0682429,113.3826114
23.0682428,113.3826115
23.0682427,113.3826116
23.0682425,113.3826118
23.0682424,113.3826119
23.0682425,113.3826119
23.0682425,113.3826119
23.0682425,113.3826119
23.0682425,113.3826119
23.0682425,113.3826119
23.0682425,113.3826119
23.0682426,113.3826119
23.0682426,113.382612
23.0682426,113.382612
23.0682426,113.382612
23.0682426,113.382612
23.0682427,113.382612
23.0682427,113.3826121
23.0682427,113.3826121
23.0682427,113.3826121
23.0682425,113.3826121
23.0682424,113.3826121
23.0682422,113.3826121
23.0682421,113.3826121
23.068242,113.3826121
23.068242,113.3826122
23.068242,113.3826122
23.068242,113.3826122
23.068242,113.3826122
23.068242,113.3826122
23.068242,113.3826122
23.068242,113.3826122
23.068242,113.3826122
23.068242,113.3826122
23.068242,113.3826123
23.068242,113.3826123
23.0682421,113.3826123
23.0682421,113.3826123
23.0682421,113.3826123
23.0682421,113.3826123
23.0682422,113.3826123
23.0682422,113.3826123
23.0682423,113.3826123
23.0682424,113.3826122
23.0682424,113.3826122
23.0682424,113.3826122
23.0682424,113.3826122
23.0682425,113.3826122
23.0682425,113.3826123
23.0682425,113.3826123
23.0682425,113.3826123
23.0682425,113.3826123
23.0682425,113.3826123
23.0682425,113.3826123
23.0682426,113.3826123
23.0682426,113.3826123
23.0682426,113.3826123
23.0682426,113.3826123
23.0682426,113.3826123
23.0682427,113.3826123
23.0682428,113.3826123
23.0682429,113.3826123
23.0682429,113.3826123
23.068243,113.3826123
23.0682431,113.3826122
23.0682431,113.3826122
23.0682432,113.3826122
23.0682432,113.3826123
23.0682432,113.3826123
23.0682432,113.3826123
23.0682433,113.3826123
23.0682433,113.3826122
23.0682433,113.3826122
23.0682434,113.3826122
23.0682435,113.3826121
23.0682436,113.3826119
23.0682437,113.3826118
23.0682438,113.3826116
23.068244,113.3826114
23.0682442,113.3826111
23.0682444,113.3826109
23.0682446,113.3826107
23.0682448,113.3826105
23.068245,113.3826103
23.0682452,113.3826101
23.0682454,113.3826098
23.0682455,113.3826096
23.0682457,113.3826094
23.0682459,113.3826091
23.068246,113.3826089
23.0682462,113.3826087
23.0682464,113.3826085
23.0682465,113.3826082
23.0682467,113.382608
23.0682468,113.3826078
23.068247,113.3826076
23.0682472,113.3826073
23.0682473,113.3826071
23.0682475,113.3826069
23.0682477,113.3826066
23.0682479,113.3826063
23.0682481,113.382606
23.0682483,113.3826057
23.0682485,113.3826053
23.0682487,113.3826051
23.0682489,113.3826048
23.0682491,113.3826045
23.0682493,113.3826043
23.0682495,113.382604
23.0682497,113.3826038
23.0682498,113.3826035
23.06825,113.3826033
23.0682502,113.382603
23.0682504,113.3826028
23.0682506,113.3826026
23.0682508,113.3826023
23.0682509,113.3826021
23.0682511,113.3826018
23.0682513,113.3826016
23.0682515,113.3826013
23.0682517,113.3826011
23.0682519,113.3826008
23.0682521,113.3826005
23.0682523,113.3826002
23.0682525,113.3825999
23.0682527,113.3825996
23.0682529,113.3825994
23.0682531,113.3825991
23.0682533,113.3825988
23.0682536,113.3825985
23.0682538,113.3825982
23.068254,113.3825979
23.0682543,113.3825975
23.0682545,113.3825972
23.0682548,113.3825969
23.068255,113.3825966
23.0682553,113.3825962
23.0682555,113.3825959
23.0682558,113.3825956
23.068256,113.3825952
23.0682563,113.3825949
23.0682565,113.3825945
23.0682568,113.3825941
23.068257,113.3825938
23.0682573,113.3825934
23.0682576,113.3825931
23.0682578,113.3825927
23.0682581,113.3825924
23.0682584,113.382592
23.0682587,113.3825917
23.0682589,113.3825914
23.0682592,113.382591
23.0682595,113.3825907
23.0682598,113.3825903
23.0682601,113.38259
